Wind_power_MW,Solar_power_kW,Consumption_MW
110.1457664,7865.472,30.84
118.78465,7673.3952,30.35
127.4235336,6907.6224,30.00
128.287422,5766.0672,29.61
129.1513104,4121.6256,28.00
130.0151987,2400.5376,28.83
121.3763151,765.5424,29.32
112.7374315,0,28.44
104.0985478,0,28.58
103.6666036,0,28.83
103.6666036,0,33.77
103.2346595,0,31.33
104.0985478,0,27.56
105.3943804,0,20.41
106.6902129,0,17.96
103.6666036,0,16.54
100.6429944,0,14.93
97.6193851,0,15.52
82.50133873,189.0816,15.42
67.38329237,1479.4752,16.94
52.265246,3246.4896,20.51
48.80969255,4900.0704,25.31
44.92219491,6353.5104,28.39
41.03469728,7283.5584,29.51
50.53746928,7718.8608,28.00
59.6082971,7672.1664,27.61
69.1110691,6905.2416,27.95
73.8624551,5652.3264,28.34
79.04578528,4107.8784,28.14
83.79717128,2366.7456,26.92
86.82078055,748.3392,26.87
89.84438982,0,26.77
92.8679991,0,27.46
96.75549673,0,27.85
100.6429944,0,30.89
104.0985478,0,30.59
104.530492,0,26.19
104.9624362,0,19.97
105.3943804,0,18.21
102.3707711,0,16.00
98.91521764,0,15.00
95.89160837,0,14.88
89.41244564,182.3232,15.00
83.3652271,1465.1904,15.56
76.88606437,3241.4208,20.00
85.95689219,4997.9904,25.84
94.59577583,6436.1472,28.49
103.6666036,7378.0992,29.00
115.3290966,7717.4784,27.00
126.5596453,7611.5712,26.97
138.2221382,6894.5664,28.00
146.4290776,5639.6544,26.72
154.6360171,4094.0544,25.70
162.8429566,2351.6928,27.00
157.2276822,729.3696,26.97
151.6124078,0,27.85
145.9971335,0,27.56
142.1096358,0,30.15
138.2221382,0,33.23
133.9026964,0,30.25
112.3054873,0,25.40
90.27633401,0,20.41
68.67912491,0,17.87
75.15828764,0,16.15
81.63745037,0,14.98
88.1166131,0,14.68
97.6193851,162.1248,16.35
107.1221571,1456.8192,17.23
116.6249291,3236.4288,21.34
130.0151987,4902.2208,25.26
143.4054684,6274.176,29.81
156.795738,7377.4848,31.67
166.7304542,7716.3264,29.27
177.0971146,7609.8816,30.20
187.0318307,6883.5072,29.42
181.4165564,5694.1056,27.21
175.801282,4047.2832,28.34
170.1860076,2317.2096,28.00
148.1568544,711.3216,27.26
125.6957569,0,28.00
103.6666036,0,29.81
105.8263246,0,29.56
107.9860455,0,32.99
110.1457664,0,30.40
107.9860455,0,25.31
105.3943804,0,20.66
103.2346595,0,17.82
93.73188746,0,16.40
84.66105964,0,15.22
75.59023182,0,15.76
85.52494801,148.608,16.30
95.45966419,1441.536,16.15
105.3943804,3212.6976,20.95
111.0096547,4994.1504,27.00
116.1929849,6315.0336,28.24
121.3763151,7377.1776,31.82
117.4888175,7706.6496,30.93
113.1693756,7504.8192,31.00
108.8499338,6739.6608,29.76
108.8499338,5615.1552,28.14
108.4179896,4033.2288,29.56
108.4179896,2289.4848,27.00
111.4415989,687.9744,28.24
114.4652082,0,29.00
117.4888175,0,28.63
107.1221571,0,27.80
97.18744092,0,32.70
86.82078055,0,33.04
88.98050146,0,27.00
91.14022237,0,20.85
92.8679991,0,18.89
99.34716183,0,16.69
105.8263246,0,14.83
111.8735431,0,16.35
102.3707711,141.8496,16.25
92.8679991,1425.792,16.64
83.3652271,3207.4752,18.99
83.3652271,4888.1664,23.79
83.3652271,6304.7424,26.82
83.3652271,7279.4112,29.81
94.59577583,7705.9584,28.93
106.2582687,7494.6816,30.00
117.4888175,6820.5312,28.00
134.3346406,5564.6208,28.29
151.1804636,4011.264,28.39
168.0262867,2266.5984,26.48
158.5235147,674.1504,29.61
149.0207427,0,28.49
139.5179707,0,27.85
135.6304731,0,29.42
132.1749196,0,31.37
128.7193662,0,28.63
121.8082593,0,25.35
115.3290966,0,20.00
108.4179896,0,18.55
101.5068827,0,15.56
94.59577583,0,15.66
87.68466892,0,15.61
82.50133873,128.3328,14.73
77.74995273,1416.96,16.30
72.56662255,973.5936,17.57
52.265246,4163.4816,21.63
31.96386946,5735.5776,26.82
12.09443709,4164.864,28.00
23.32498582,4926.5664,30.84
34.98747873,6541.2864,27.85
46.64997164,1078.7328,28.93
65.22357146,5180.6976,25.65
84.22911546,2676.1728,27.00
103.2346595,1049.5488,26.38
91.57216655,636.9792,26.87
79.90967364,0,26.72
68.67912491,0,26.82
73.8624551,0,26.48
79.47772946,0,31.00
85.09300382,0,28.63
93.73188746,0,23.93
102.8027153,0,19.73
111.4415989,0,17.57
107.1221571,0,15.96
102.8027153,0,14.98
98.48327346,0,14.19
77.31800855,114.816,15.00
56.15274364,1400.448,16.00
34.98747873,3178.368,20.31
37.14719964,4849.7664,23.93
39.30692055,6302.8224,29.27
41.89858564,7223.5776,30.54
59.6082971,7696.3584,30.25
77.74995273,7429.4784,29.32
95.89160837,6799.3344,28.68
104.0985478,5531.2128,28.24
112.7374315,3949.3632,28.49
120.9443709,2156.0064,26.33
116.1929849,634.368,27.65
111.4415989,0,27.80
106.6902129,0,29.22
100.6429944,0,30.00
94.16383164,0,32.55
88.1166131,0,31.00
98.48327346,0,24.47
108.8499338,0,19.73
119.2165942,0,17.00
111.0096547,0,16.69
103.2346595,0,14.93
95.45966419,0,15.37
85.09300382,121.5744,15.32
75.15828764,1383.3216,16.40
64.79162728,3172.992,21.54
80.77356201,4846.6176,26.72
96.75549673,6301.5936,28.39
112.7374315,7323.8016,28.19
106.2582687,7686.6048,28.83
99.34716183,7518.1056,28.93
92.8679991,6779.9808,26.58
97.18744092,5479.296,25.50
101.0749386,3908.352,25.94
105.3943804,2177.664,27.17
107.9860455,610.176,25.50
110.5777106,0,26.28
113.1693756,0,27.56
113.6013198,0,29.22
114.033264,0,32.06
114.4652082,0,29.42
118.3527058,0,25.31
121.8082593,0,19.87
125.6957569,0,16.69
117.0568733,0,15.52
108.4179896,0,15.42
99.34716183,0,15.00
92.43605492,108.0576,15.71
85.52494801,1422.2592,15.96
78.6138411,3074.9952,20.85
59.17635291,4742.7072,26.24
40.17080891,6209.9712,28.68
20.73332073,7213.44,29.32
42.33052982,7042.0992,28.54
63.92773891,6560.4864,28.39
85.09300382,5395.3536,28.24
86.82078055,5273.472,27.80
88.54855728,3731.1744,27.80
89.84438982,1601.7408,26.53
86.38883637,594.2784,26.92
82.50133873,0,29.00
78.6138411,0,29.32
70.83884582,0,30.64
63.06385055,0,34.07
55.28885528,0,28.54
62.63190637,0,25.94
69.97495746,0,19.97
77.31800855,0,17.38
79.04578528,0,16.25
81.20550619,0,15.76
82.93328292,0,15.86
77.31800855,108.0576,15.32
71.70273419,1063.9872,16.59
66.08745982,2983.0656,20.56
56.15274364,4101.2736,24.52
46.21802746,5893.0176,29.22
36.28331128,6805.0176,30.20
53.99302273,7519.872,27.75
71.70273419,7297.2288,29.61
89.41244564,6619.6224,27.31
91.14022237,5070.4128,26.87
93.29994328,3836.2368,25.94
95.45966419,2109.4656,27.80
87.68466892,572.6976,25.70
80.34161782,0,27.00
72.56662255,0,28.19
60.47218546,0,30.59
48.37774837,0,34.07
36.28331128,0,30.54
37.57914382,0,25.31
39.30692055,0,20.61
40.60275309,0,16.79
51.83330182,0,16.35
63.49579473,0,15.66
75.15828764,0,14.88
67.38329237,94.5408,15.27
59.6082971,1337.1648,16.79
51.83330182,3128.6784,22.00
48.37774837,4838.784,26.19
44.49025073,6290.304,28.49
41.03469728,7004.6208,29.27
59.6082971,7621.9392,28.14
78.18189691,7341.9264,30.15
96.32355255,6652.5696,27.75
97.18744092,5384.6016,26.53
97.6193851,3813.3504,26.82
98.48327346,2085.0432,27.00
68.24718073,548.5824,28.34
38.011088,0,28.00
7.774995273,0,28.83
33.69164618,0,31.57
59.17635291,0,32.65
85.09300382,0,32.55
85.09300382,0,26.68
84.66105964,0,21.73
84.66105964,0,18.21
71.70273419,0,16.20
59.17635291,0,16.25
46.64997164,0,15.27
54.42496691,87.7824,16.54
62.19996219,1379.7888,15.96
70.40690164,3122.9184,19.00
93.29994328,4896.9216,24.77
116.1929849,6371.5584,27.75
138.6540824,7250.8416,28.78
149.4526869,7613.2608,27.65
159.8193473,7332.1728,26.43
170.1860076,6632.9088,27.90
172.7776727,5370.9312,26.38
175.3693378,3770.6496,26.33
177.9610029,2039.1168,25.84
182.2804447,529.7664,26.48
186.5998866,0,25.75
190.4873842,0,25.89
184.0082215,0,30.25
177.5290587,0,33.23
171.049896,0,28.98
158.0915706,0,25.00
145.5651893,0,20.51
133.038808,0,17.13
123.1040918,0,15.76
113.1693756,0,15.22
103.2346595,0,16.15
107.1221571,60.7488,16.00
111.4415989,1415.6544,16.00
115.7610407,3314.9184,18.45
120.5124267,5029.632,22.42
125.2638127,6357.8112,25.55
130.0151987,7227.1872,27.65
133.4707522,6412.8,28.00
136.9263056,7651.5072,28.00
140.8138033,6794.0352,28.44
142.54158,5700.7104,27.80
144.2693567,3640.5504,26.24
145.9971335,1381.7088,25.70
136.0624173,508.1856,26.00
126.5596453,0,27.17
116.6249291,0,28.88
112.3054873,0,29.42
107.5541013,0,32.65
103.2346595,0,30.15
95.45966419,0,24.42
87.68466892,0,19.33
79.90967364,0,17.77
81.63745037,0,16.59
82.93328292,0,15.00
84.66105964,0,15.27
79.90967364,0,16.00
75.15828764,1324.6464,17.13
70.40690164,3201.792,24.52
72.56662255,4915.584,26.63
75.15828764,6358.1952,31.33
77.31800855,7425.4848,30.00
88.54855728,8035.968,30.44
99.77910601,7977.3696,29.86
111.0096547,7035.4944,30.59
95.89160837,5674.368,28.00
80.77356201,3962.8032,26.58
65.65551564,2141.1072,27.41
68.67912491,493.1328,27.21
71.70273419,0,29.56
74.29439928,0,29.81
80.77356201,0,32.06
86.82078055,0,34.41
92.8679991,0,31.67
93.73188746,0,26.19
95.02772001,0,21.24
95.89160837,0,17.96
94.59577583,0,18.00
93.29994328,0,16.84
91.57216655,0,17.52
82.50133873,0,16.74
73.43051091,1380.7104,19.82
64.3596831,3189.0432,25.79
57.88052037,5019.3408,28.39
51.83330182,6443.0592,30.98
45.35413909,7418.8032,31.57
56.58468782,7462.4256,32.55
67.38329237,5464.0896,32.55
78.6138411,2044.1088,32.26
79.04578528,2280.8064,28.29
79.47772946,1499.136,28.19
79.90967364,1638.7584,29.37
68.67912491,466.4832,29.91
57.016632,0,28.54
45.78608328,0,30.44
59.6082971,0,33.33
73.43051091,0,37.79
86.82078055,0,34.21
92.00411073,0,26.87
96.75549673,0,22.17
101.9388269,0,19.58
101.0749386,0,19.00
99.77910601,0,18.00
98.91521764,0,17.47
88.98050146,0,17.57
79.47772946,1362.1248,20.51
69.54301328,3277.3632,26.00
64.3596831,5010.432,29.91
59.17635291,6518.0928,31.47
53.56107855,7411.2768,32.06
69.54301328,5518.9248,29.96
85.52494801,1243.0848,31.91
101.0749386,6418.0224,28.78
97.18744092,5605.3248,29.22
92.8679991,3961.2672,27.00
88.98050146,1727.0016,27.65
85.52494801,57.1392,27.26
82.50133873,0,27.46
79.04578528,0,27.00
58.31246455,0,32.45
37.57914382,0,37.25
16.84582309,0,33.48
25.91665091,0,26.28
34.98747873,0,22.27
44.05830655,0,18.75
50.96941346,0,17.18
57.88052037,0,17.96
64.79162728,0,17.00
56.15274364,0,17.57
47.08191582,1045.4016,18.65
38.011088,3181.7472,27.26
39.30692055,4975.1808,30.54
40.60275309,6511.488,31.82
41.89858564,7508.5824,31.52
51.83330182,7963.9296,31.33
62.19996219,7801.1136,31.00
72.56662255,6942.9504,27.85
79.47772946,5651.8656,28.24
86.38883637,3932.928,27.70
93.73188746,2088.96,26.63
81.20550619,429.5424,27.00
69.1110691,0,26.14
56.58468782,0,28.39
40.17080891,0,32.45
24.18887418,0,34.02
7.774995273,0,31.37
18.57359982,0,27.41
29.37220437,0,20.41
39.73886473,0,18.16
47.94580419,0,17.00
56.15274364,0,17.13
64.3596831,0,17.72
64.79162728,0,17.77
65.22357146,1249.536,19.00
65.65551564,3152.5632,25.16
64.3596831,4965.9648,28.73
63.06385055,6294.2976,32.26
61.768018,7348.4544,30.69
69.54301328,7910.9376,28.78
76.88606437,7885.3632,28.34
84.66105964,6926.2848,29.96
84.66105964,5624.7552,27.00
84.66105964,3883.776,27.17
84.66105964,2043.7248,28.19
72.13467837,403.0464,26.19
59.6082971,0,27.61
47.08191582,0,27.95
51.83330182,0,29.71
57.016632,0,32.65
61.768018,0,31.28
75.59023182,0,26.68
89.41244564,0,20.51
103.2346595,0,18.89
101.0749386,0,16.64
98.91521764,0,16.30
97.18744092,0,15.96
91.14022237,0,16.00
85.09300382,1312.512,18.55
79.04578528,3140.736,19.77
62.63190637,4964.352,26.63
46.21802746,6372.096,28.68
29.80414855,7341.8496,31.47
25.48470673,7895.808,30.74
21.59720909,7825.4592,30.49
17.27776727,6909.696,29.27
17.70971146,5574.144,26.82
18.57359982,3762.9696,28.58
19.005544,2005.4784,26.19
54.85691109,379.2384,27.95
91.14022237,0,29.17
126.9915895,0,30.54
128.7193662,0,33.58
130.4471429,0,31.67
132.1749196,0,28.98
130.4471429,0,25.50
128.7193662,0,22.66
126.9915895,0,19.24
123.1040918,0,17.23
119.2165942,0,17.82
115.7610407,0,16.54
111.0096547,0,17.52
106.6902129,1292.544,17.72
102.3707711,3111.7056,19.58
112.3054873,4918.3488,23.54
122.2402035,6460.4928,27.41
132.1749196,7334.1696,29.32
138.2221382,7889.0496,30.84
143.8374126,7718.8608,28.88
149.4526869,6711.2448,27.75
137.3582498,4415.0784,28.63
125.2638127,3225.4464,27.51
113.1693756,1252.8384,28.14
116.1929849,164.2752,26.19
119.6485384,0,28.44
122.6721476,0,32.84
103.6666036,0,33.48
84.66105964,0,34.65
65.65551564,0,30.64
63.06385055,0,26.97
60.47218546,0,21.59
57.88052037,0,19.82
61.768018,0,18.35
66.08745982,0,17.47
70.40690164,0,16.40
71.70273419,0,17.62
72.56662255,1259.9808,18.75
73.8624551,2981.9136,25.99
65.22357146,4698.9312,29.81
56.58468782,5894.784,30.44
48.37774837,7175.5776,33.48
64.3596831,7617.6384,32.35
80.77356201,7026.816,30.15
97.18744092,6831.1296,29.86
103.6666036,5384.5248,26.72
110.1457664,3658.752,28.98
116.6249291,1851.264,27.80
98.91521764,335.5392,27.56
81.20550619,0,27.00
63.06385055,0,29.51
54.42496691,0,32.89
45.78608328,0,34.95
37.14719964,0,31.13
56.15274364,0,26.97
75.59023182,0,21.88
94.59577583,0,19.28
96.75549673,0,17.57
98.91521764,0,17.82
100.6429944,0,16.40
96.32355255,0,17.72
92.00411073,1321.4208,18.99
87.68466892,3184.128,25.00
64.3596831,4908.0576,29.42
41.46664146,6357.3504,31.00
18.57359982,7419.264,34.85
25.05276255,7867.392,32.35
31.53192528,7640.1408,32.50
38.011088,6768.768,33.28
50.53746928,5467.9296,31.13
62.63190637,3702.144,32.21
75.15828764,1877.6832,30.98
64.79162728,311.9616,31.23
54.42496691,0,33.19
44.05830655,0,32.06
53.56107855,0,37.84
63.06385055,0,38.37
72.56662255,0,32.79
73.8624551,0,28.19
74.72634346,0,24.00
75.59023182,0,20.80
74.29439928,0,19.53
72.99856673,0,18.40
71.70273419,0,18.70
83.79717128,0,18.84
95.89160837,1299.5328,20.00
107.9860455,2959.9488,27.80
108.8499338,4417.92,31.42
109.7138222,6299.2128,32.70
111.0096547,1696.896,35.98
112.7374315,6046.5408,33.33
114.8971524,492.9024,33.33
116.6249291,450.048,34.56
104.530492,4610.9952,31.77
92.00411073,564.4032,31.13
79.90967364,314.3424,33.63
77.74995273,99.9936,32.01
76.02217601,0,31.13
73.8624551,0,34.65
71.70273419,0,38.57
69.97495746,0,36.95
67.81523655,0,35.44
57.88052037,0,30.44
47.94580419,0,24.82
38.011088,0,22.42
37.14719964,0,21.63
36.28331128,0,19.53
34.98747873,0,20.95
44.05830655,0,19.33
52.69719019,531.84,22.81
61.33607382,3235.584,27.95
50.96941346,4896.2304,32.26
40.60275309,6199.8336,35.34
30.23609273,7354.9056,35.98
28.508316,7786.9056,34.90
26.34859509,6922.0608,34.26
24.62081837,5962.2144,32.84
44.05830655,4697.3184,32.21
63.92773891,2414.592,30.89
83.3652271,1704.1152,33.77
79.04578528,248.448,31.52
75.15828764,0,33.58
70.83884582,0,35.53
65.65551564,0,37.30
60.04024128,0,38.03
54.85691109,0,34.80
62.63190637,0,31.28
70.40690164,0,25.35
78.18189691,0,22.00
76.45412019,0,20.56
74.72634346,0,20.26
73.43051091,0,20.31
69.1110691,0,21.93
65.22357146,171.4944,22.00
61.33607382,1148.8512,29.42
80.34161782,2327.5776,32.89
98.91521764,3242.6496,36.22
117.9207616,1243.0848,35.78
107.9860455,2127.36,33.33
97.6193851,3723.4944,32.65
87.68466892,943.0272,30.74
82.06939455,3034.9824,30.25
76.45412019,3565.6704,27.90
70.83884582,1732.1472,29.37
81.63745037,232.704,26.92
92.43605492,0,27.70
103.2346595,0,30.25
102.8027153,0,36.42
102.8027153,0,38.13
102.3707711,0,34.60
97.18744092,0,28.34
91.57216655,0,25.94
86.38883637,0,21.34
84.22911546,0,21.00
82.06939455,0,19.43
79.90967364,0,20.36
85.09300382,0,18.84
90.70827819,1238.1696,20.56
95.89160837,3219.072,23.40
85.52494801,4944.9984,27.65
74.72634346,6364.8,31.77
64.3596831,7331.7888,33.43
64.3596831,7714.56,34.65
64.3596831,7467.5712,32.65
64.3596831,6497.5104,32.30
78.6138411,5293.7472,32.45
92.43605492,3511.0656,31.62
106.6902129,1763.0976,29.76
114.033264,204.8256,31.82
121.8082593,0,29.56
129.1513104,0,31.67
127.8554778,0,35.73
126.1277011,0,34.26
124.3999244,0,33.28
114.8971524,0,28.00
104.9624362,0,24.86
95.45966419,0,21.39
91.57216655,0,20.80
88.1166131,0,19.00
84.66105964,0,17.87
75.59023182,0,18.89
66.519404,1214.8224,20.17
57.88052037,3189.7344,20.95
45.35413909,4934.4,25.75
32.82775782,6357.9648,29.51
20.30137655,7272.7296,31.67
35.41942291,7584.4608,31.47
50.53746928,7349.4528,31.72
65.65551564,6428.4672,31.23
69.54301328,5228.7744,28.49
73.8624551,3455.3088,28.19
78.18189691,1710.1824,27.75
80.77356201,189.0048,29.81
83.79717128,0,28.93
86.38883637,0,33.09
94.59577583,0,37.98
102.8027153,0,35.73
111.0096547,0,30.74
107.9860455,0,26.43
105.3943804,0,23.30
102.3707711,0,20.17
100.2110502,0,19.19
98.05132928,0,17.87
95.89160837,0,18.26
96.75549673,0,18.70
98.05132928,1187.1744,21.14
98.91521764,3059.4048,26.24
87.68466892,4934.7072,31.13
76.45412019,6349.6704,32.21
64.79162728,7256.064,32.99
68.67912491,7682.1504,32.89
72.13467837,7384.0896,32.35
75.59023182,6538.9056,34.65
72.56662255,5051.3664,31.77
69.1110691,3303.3984,30.79
66.08745982,1577.2416,33.14
90.27633401,175.3344,33.04
114.033264,0,31.96
138.2221382,0,34.75
130.8790871,0,37.10
123.9679802,0,36.95
116.6249291,0,33.63
116.6249291,0,27.41
116.1929849,0,22.86
116.1929849,0,20.51
117.4888175,0,20.00
118.78465,0,19.14
120.5124267,0,19.82
107.1221571,0,20.80
94.16383164,347.3664,22.00
81.20550619,1387.5456,29.32
74.72634346,3299.9424,30.89
68.24718073,1670.5536,35.09
61.768018,2409.8304,34.60
62.19996219,3746.304,35.05
62.63190637,6260.9664,33.43
63.06385055,3175.7568,33.58
73.43051091,2971.1616,30.98
83.3652271,1661.0304,30.59
93.73188746,357.1968,32.94
90.27633401,115.2768,31.42
87.25272473,0,33.53
83.79717128,0,33.77
96.32355255,0,39.79
108.4179896,0,40.09
120.9443709,0,36.42
115.3290966,0,30.84
109.281878,0,24.00
103.6666036,0,21.78
97.6193851,0,20.36
91.14022237,0,20.36
85.09300382,0,20.70
83.79717128,0,21.34
82.06939455,477.3888,22.32
80.34161782,1352.3712,29.00
60.90412964,1197.5424,33.58
41.46664146,1307.3664,35.00
22.02915327,5126.3232,34.31
29.80414855,7206.7584,32.84
38.011088,6180.0192,30.40
45.78608328,6451.584,28.83
47.94580419,4342.1952,27.41
50.10552509,2882.1504,27.90
52.265246,1645.9008,27.65
50.53746928,139.1616,30.15
48.37774837,0,28.98
46.64997164,0,32.60
50.53746928,0,37.15
54.85691109,0,38.67
59.17635291,0,34.31
66.519404,0,30.74
73.8624551,0,23.79
81.63745037,0,22.27
83.79717128,0,21.54
85.52494801,0,20.36
87.68466892,0,19.28
75.15828764,0,21.68
63.06385055,1002.1632,22.37
50.53746928,2078.7456,29.76
48.37774837,4327.3728,31.91
45.78608328,1892.1984,35.19
43.62636237,7061.6832,34.46
47.94580419,7578.3168,31.33
52.69719019,7269.504,31.67
57.016632,6373.4784,29.56
63.49579473,5035.776,28.00
69.54301328,3125.76,27.31
75.59023182,1022.1312,28.00
76.45412019,14.2848,27.00
76.88606437,0,28.34
77.31800855,0,31.37
83.3652271,0,38.67
89.41244564,0,38.91
95.45966419,0,32.94
91.14022237,0,29.61
87.25272473,0,23.35
83.3652271,0,21.49
80.77356201,0,19.87
77.74995273,0,20.51
75.15828764,0,20.26
74.29439928,0,20.70
73.43051091,1074.3552,22.61
72.56662255,2980.3008,27.75
51.83330182,4811.8272,32.50
31.09998109,6253.056,34.70
9.934716183,7152.6144,32.35
24.62081837,7562.2656,33.23
38.87497637,7348.224,31.37
53.12913437,6445.44,30.20
60.04024128,4975.9488,28.68
66.95134819,3200.0256,29.00
73.8624551,1361.1264,28.73
70.40690164,86.3232,26.82
66.519404,0,27.51
63.06385055,0,31.57
64.3596831,0,37.93
65.22357146,0,34.46
66.08745982,0,31.91
80.77356201,0,28.63
95.02772001,0,23.54
109.7138222,0,20.56
95.02772001,0,19.87
80.34161782,0,18.50
65.65551564,0,18.21
60.04024128,0,19.48
54.42496691,1241.5488,18.99
48.80969255,2945.7408,22.27
37.14719964,4692.7872,26.33
25.48470673,6243.9168,30.35
13.82221382,7135.2576,32.16
23.75693,7652.2752,30.84
34.12359037,7170.8928,30.84
44.05830655,6417.6384,29.66
50.10552509,5051.5968,28.44
56.58468782,3139.2,29.76
62.63190637,1395.9168,28.29
69.54301328,64.2816,28.78
76.88606437,0,30.25
83.79717128,0,30.00
